relative_path,status,source_page,url,alt,sha256,bytes,source_type,license_status,target_class,notes
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_014_webimage-2025-HA-Save-10-on-eligible-AC-and-air-care-bundle-minicard_7.png,downloaded,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/69484ed8910e980b/webimage-2025-HA-Save-10-on-eligible-AC-and-air-care-bundle-minicard_768x433.png,,1619c46780ecf490e7a9c9dfb6deabd5ff9e4bc1714eb4ac00fef6bb13ed43df,46005,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
,skip_http_200_bytes_1395,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/69484ed8910e980b/mini-2025-HA-Save-10-on-eligible-AC-and-air-care-bundle-minicard_768x433.png,,,1395,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_016_thul-2025_HA_Bundle-Or-More-Ac_Minicard_768x433.png,downloaded,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/4b4dbe374fdcaa4e/thul-2025_HA_Bundle-Or-More-Ac_Minicard_768x433.png,,0b66b82d8a2e0da939f8b0debdd7202d96b0b7e54717a7f87f983c2575903d0f,3223,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_017_webimage-2025_HA_Bundle-Or-More-Ac_Minicard_768x433.png,downloaded,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/4b4dbe374fdcaa4e/webimage-2025_HA_Bundle-Or-More-Ac_Minicard_768x433.png,,5580e7890168d484e0e71325fe3f3253ee338693d35134772bd53ebc63234071,98730,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
,skip_http_200_bytes_1152,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/4b4dbe374fdcaa4e/mini-2025_HA_Bundle-Or-More-Ac_Minicard_768x433.png,,,1152,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_019_thul-Air-Conditioner-LW1223HR-Cooling-Heating_features_900x600.png,downloaded,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/76c7aa20db284d66/thul-Air-Conditioner-LW1223HR-Cooling-Heating_features_900x600.png,,a149a97ce8beb5ff9dc86c603529d3187fc55e789f83f80621f8ddce18cccdb0,8574,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_020_webimage-Air-Conditioner-LW1223HR-Cooling-Heating_features_900x600.png,downloaded,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/76c7aa20db284d66/webimage-Air-Conditioner-LW1223HR-Cooling-Heating_features_900x600.png,,99355a32f35314ffa41694e2695911de2b9939d356ddd0cab1b78289a0008822,102664,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
,skip_http_200_bytes_1495,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/76c7aa20db284d66/mini-Air-Conditioner-LW1223HR-Cooling-Heating_features_900x600.png,,,1495,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_022_thul-Air-conditioner_LW1223HR_made-to-perfection_features_900x600.png,downloaded,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/2d74aba06aa154a/thul-Air-conditioner_LW1223HR_made-to-perfection_features_900x600.png,,051a5a2295a80287a25be379d5461f7d7191e2eaee39a2233b2b82d72a8350fe,6608,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_023_webimage-Air-conditioner_LW1223HR_made-to-perfection_features_900x600.png,downloaded,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/2d74aba06aa154a/webimage-Air-conditioner_LW1223HR_made-to-perfection_features_900x600.png,,fa9e09d12bcce08c733d55b95771be0d3a6f332d1dcfccfccc482ddb2e9cdf6e,70376,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
,skip_http_200_bytes_1434,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/2d74aba06aa154a/mini-Air-conditioner_LW1223HR_made-to-perfection_features_900x600.png,,,1434,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_025_thul-RAC_LW8023HRSM_MaxUsability_Features_900x600.png,downloaded,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/49f0a6f1660925ba/thul-RAC_LW8023HRSM_MaxUsability_Features_900x600.png,,32f87f310d6ca4b654ba4c47974fda2b81381e198a16ce94b5957b78f8eeb8d8,2745,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_026_webimage-RAC_LW8023HRSM_MaxUsability_Features_900x600.png,downloaded,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/49f0a6f1660925ba/webimage-RAC_LW8023HRSM_MaxUsability_Features_900x600.png,,6f4153c84e4e89e3b3d49ca3da95a4a2662d12b1441f189a0392f997aa3c50e4,13955,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
,skip_http_200_bytes_1013,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/49f0a6f1660925ba/mini-RAC_LW8023HRSM_MaxUsability_Features_900x600.png,,,1013,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_028_thul-Air-conditioner_LW1223HR_easy-access_features_900x600.png,downloaded,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/6f47c292d73a45e6/thul-Air-conditioner_LW1223HR_easy-access_features_900x600.png,,7b3443110861021bfb8bd4ccb603d7a72f4db9afd16a61a794126644e1d9d603,6675,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_029_webimage-Air-conditioner_LW1223HR_easy-access_features_900x600.png,downloaded,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/6f47c292d73a45e6/webimage-Air-conditioner_LW1223HR_easy-access_features_900x600.png,,e3500e6a50662b90bc0fb276b1cea5865444ae3de721418be59a11d7df5be2d2,38659,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_030_mini-Air-conditioner_LW1223HR_easy-access_features_900x600.jpg,downloaded,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/6f47c292d73a45e6/mini-Air-conditioner_LW1223HR_easy-access_features_900x600.png,,afa8d955e1692c03273cb100490941fc351502661c59b77a43681c834178143c,2786,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_031_thul-RAC_LWseries_QuietOperation_Features_900x600.jpg,downloaded,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/46d884396fb4995b/thul-RAC_LWseries_QuietOperation_Features_900x600.png,,190e137c6eb7c64d864cb2c10f049ae5906ba3105b5a95d0d9784bba0d02e92a,12759,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_032_webimage-RAC_LWseries_QuietOperation_Features_900x600.png,downloaded,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/46d884396fb4995b/webimage-RAC_LWseries_QuietOperation_Features_900x600.png,,bdbb9a7d0ff9cc1fadd5b8d48b83d6c0200c304ceea9480c771c3edbe813c504,54422,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
,skip_http_200_bytes_1354,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/46d884396fb4995b/mini-RAC_LWseries_QuietOperation_Features_900x600.png,,,1354,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_034_thul-Air-conditioner_LW1223HR_included-remote_features_900x600.png,downloaded,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/23500f42dd8aec4d/thul-Air-conditioner_LW1223HR_included-remote_features_900x600.png,,c985f0ec276f7f2d4b05536b5c094598db4620c839e12fb51ced71d3cfb28286,6111,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_035_webimage-Air-conditioner_LW1223HR_included-remote_features_900x600.png,downloaded,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/23500f42dd8aec4d/webimage-Air-conditioner_LW1223HR_included-remote_features_900x600.png,,d3b78cd3636079770a42bbf56b3a58e659c7c9e1f318c7c76d0fe6a4fd937da0,39799,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
,skip_http_200_bytes_1283,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/23500f42dd8aec4d/mini-Air-conditioner_LW1223HR_included-remote_features_900x600.png,,,1283,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_037_thul-lg_a.jpg,downloaded,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/3dc90cf45016c7c4/thul-lg_a.jpg,,94595de725721d4d132d114dfaa03f51caf7c93b13a2ff1af4aef59e8d3df21d,3978,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_038_webimage-lg_a.jpg,downloaded,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/3dc90cf45016c7c4/webimage-lg_a.jpg,,10e3148440f1b6caaa449697f8db5e38c4938cecf5733dd4c0feb6d2aa16c0a7,8652,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
,skip_http_200_bytes_1128,https://www.lg.com/us/air-conditioners/lg-lw1223hr-window-air-conditioner,https://media.us.lg.com/m/3dc90cf45016c7c4/mini-lg_a.jpg,,,1128,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_040_Air-Conditioner_LW6023R_gallery_01_5000x5000.jpg,downloaded,https://www.lg.com/us/air-conditioners/lg-lw6023r-window-air-conditioner,https://media.us.lg.com/transform/ecomm-PDPGalleryThumbnail-350x350/ba6c0992-0154-401e-97e6-27a19332b324/Air-Conditioner_LW6023R_gallery_01_5000x5000?io=transform:fill,"5,800 BTU Window Air Conditioner",5e91c2153e3f4a92e59becc65f422b08b1f39e13dd30cbb3fe75ba7fa0f86cbd,12038,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_041_Air-Conditioner_LW6023R_gallery_02_5000x5000.jpg,downloaded,https://www.lg.com/us/air-conditioners/lg-lw6023r-window-air-conditioner,https://media.us.lg.com/transform/ecomm-PDPGalleryThumbnail-350x350/f6408468-6b55-4359-ac47-a5be33573279/Air-Conditioner_LW6023R_gallery_02_5000x5000?io=transform:fill,"5,800 BTU Window Air Conditioner",e2d6f78ecf00b550aa64d05d5fda149e1d241700c032e34aa76cfa80ce2e81c3,31324,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_042_Air-Conditioner_LW6023R_gallery_03_5000x5000.jpg,downloaded,https://www.lg.com/us/air-conditioners/lg-lw6023r-window-air-conditioner,https://media.us.lg.com/transform/ecomm-PDPGalleryThumbnail-350x350/4dbf8cf9-9cc6-4013-bf34-dc774a5511b8/Air-Conditioner_LW6023R_gallery_03_5000x5000?io=transform:fill,"5,800 BTU Window Air Conditioner",ee8ab5c650f7abc9539c838c7ae78be9f31f49e4ea6a7b44eb3350b5d8ce659a,28006,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_043_Air-Conditioner_LW6023R_gallery_04_5000x5000.jpg,downloaded,https://www.lg.com/us/air-conditioners/lg-lw6023r-window-air-conditioner,https://media.us.lg.com/transform/ecomm-PDPGalleryThumbnail-350x350/a8cb3981-7344-43db-bf12-4ac625e62f0b/Air-Conditioner_LW6023R_gallery_04_5000x5000?io=transform:fill,"5,800 BTU Window Air Conditioner",9d6b2fdc7191c20380b45b8b04a4403e5062402b02f7fe93e2d57101b5408332,24038,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_044_Air-Conditioner_LW6023R_gallery_01_5000x5000.jpg,downloaded,https://www.lg.com/us/air-conditioners/lg-lw6023r-window-air-conditioner,https://media.us.lg.com/transform/ecomm-PDPGallery-1100x730/ba6c0992-0154-401e-97e6-27a19332b324/Air-Conditioner_LW6023R_gallery_01_5000x5000?io=transform:fill,"5,800 BTU Window Air Conditioner",2aa3597001902309f6fcb98adbcebdb882fe1c75882351a5d5db03c40e104430,36494,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_045_Air-Conditioner_LW6023R_gallery_02_5000x5000.jpg,downloaded,https://www.lg.com/us/air-conditioners/lg-lw6023r-window-air-conditioner,https://media.us.lg.com/transform/ecomm-PDPGallery-1100x730/f6408468-6b55-4359-ac47-a5be33573279/Air-Conditioner_LW6023R_gallery_02_5000x5000?io=transform:fill,"5,800 BTU Window Air Conditioner",8ee84f6827beb347ea0061be8119066e5340524f3c3b006352f26504d9354110,109977,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_046_Air-Conditioner_LW6023R_gallery_03_5000x5000.jpg,downloaded,https://www.lg.com/us/air-conditioners/lg-lw6023r-window-air-conditioner,https://media.us.lg.com/transform/ecomm-PDPGallery-1100x730/4dbf8cf9-9cc6-4013-bf34-dc774a5511b8/Air-Conditioner_LW6023R_gallery_03_5000x5000?io=transform:fill,"5,800 BTU Window Air Conditioner",befe80138f0bc225e49e19c260602f0079e92a14f02e9126c7e6c09bc70e75be,81317,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
10_원천이미지_raw/10_웹크롤링후보/lg_filter_round3_product_and_guides/round3_047_Air-Conditioner_LW6023R_gallery_04_5000x5000.jpg,downloaded,https://www.lg.com/us/air-conditioners/lg-lw6023r-window-air-conditioner,https://media.us.lg.com/transform/ecomm-PDPGallery-1100x730/a8cb3981-7344-43db-bf12-4ac625e62f0b/Air-Conditioner_LW6023R_gallery_04_5000x5000?io=transform:fill,"5,800 BTU Window Air Conditioner",1d6f3ff72d563d5c7f1195ce70c542c76c71e88112c6374ebc008b68326d8687,70151,web_crawled_lg_product_or_public_repair_guide,lg_public_page_candidate_not_explicit_training_license,filter,Round3 candidate from product/support/repair guide; verify visual relevance and license before Roboflow
