relative_path,status,source_page,url,alt,sha256,bytes,source_type,license_status,target_class,notes
10_원천이미지_raw/01_직접제공_승인후보/lg_official_support_crawled_round2/round2_011_xx9yPIc5bmt4ZhQ6Y3F5BA.jpg,downloaded,https://www.lge.co.kr/support/video-tutorials-20150642775489,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=xx9yPIc5bmt4ZhQ6Y3F5BA&portalId=P1,리모컨 뒤 건전지 커버를 열어 누액이 흘렀는지 확인해 주세요. 건전지를 교체해 주세요.,1ffdf5d1fe8ef71e127ab65bc1340901d9fe001dd1d93df2573866f1119ff8d7,161516,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
10_원천이미지_raw/01_직접제공_승인후보/lg_official_support_crawled_round2/round2_012_Xl05vQur5O31flk5ci2epA.jpg,downloaded,https://www.lge.co.kr/support/video-tutorials-20150642775489,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=Xl05vQur5O31flk5ci2epA&portalId=P1,휴대폰 카메라를 켠 상태에서 리모컨을 카메라 렌즈로 향하게 한 후 휴대폰 액정을 보면서 리모컨[운전] 버튼을 연속으로 눌러주세요. 휴대폰 액정 화면에 리모컨의 불빛이 깜박이면 리모컨은 정상입니다.,fa23f97e5d942ab083407f5efbdffbc459404278fd7051f397e2eaa8c252050e,37993,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
,duplicate_existing_sha,https://www.lge.co.kr/support/video-tutorials-20150642775489,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=cNaTw49qdE9ZM4lfxbX5Og&portalId=P1,스탠드 제품 필터 분리하기,e17c56223f75f96f584b8e761540f92612a151136335cdb40d72d831bd3e0e41,86484,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
,duplicate_existing_sha,https://www.lge.co.kr/support/video-tutorials-20150642775489,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=PDlqPMwO9JLaFyDujSKg&portalId=P1,"벽걸이 제품 필터 분리하기 A 타입, B 타입",82b6f1b07ccc84320dee2f4e81eb3affbe2b3a31258dc845c9ac544962ba56d9,81856,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
10_원천이미지_raw/01_직접제공_승인후보/lg_official_support_crawled_round2/round2_015_r7pfMXOtWYgQDJXY6EcXdQ.jpg,downloaded,https://www.lge.co.kr/support/video-tutorials-20150642775489,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=r7pfMXOtWYgQDJXY6EcXdQ&portalId=P1,필터의 먼지를 청소기를 사용하여 제거하는 모습,f0c0c2bc09f85a04431cd4c4d8bf6198bce7ffa3d495121fdb3e7a45eb1afa82,213142,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
10_원천이미지_raw/01_직접제공_승인후보/lg_official_support_crawled_round2/round2_016_zohE91q80S7UCL0unwfkjg.jpg,downloaded,https://www.lge.co.kr/support/video-tutorials-20150642775489,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=zohE91q80S7UCL0unwfkjg&portalId=P1,흐르는 물에 필터의 먼지를 제거하는 모습,9116c1087d6876dbfc51499edda9d8dd7b38558549637b22dfc4765809b53869,39271,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
10_원천이미지_raw/01_직접제공_승인후보/lg_official_support_crawled_round2/round2_017_WtnHkhKMvW7JN1i1g2rVIg.jpg,downloaded,https://www.lge.co.kr/support/video-tutorials-20150642775489,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=WtnHkhKMvW7JN1i1g2rVIg&portalId=P1,실내기 제품의 공기 흡입구 주변(필터 장착 부)을 정돈해 주세요.,68fdb9e2fddde54a4e42a25003a6dbdf8c6f38a6fc3d9c61a5e76f2248a9770b,144173,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
10_원천이미지_raw/01_직접제공_승인후보/lg_official_support_crawled_round2/round2_018_AfSl62EX5vFJuFLmiwoiw.jpg,downloaded,https://www.lge.co.kr/support/video-tutorials-1423727117502,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=AfSl62EX5vFJuFLmiwoiw&portalId=P1,리모컨에서 냉방과 희망온도를 확인,51b154d131c2473bf18d6227fcad283de127a9150c4efce0f3380efe31310c00,67301,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
10_원천이미지_raw/01_직접제공_승인후보/lg_official_support_crawled_round2/round2_019_a6igN559KGzUBapqG4zw.jpg,downloaded,https://www.lge.co.kr/support/video-tutorials-1423727117502,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=a6igN559KGzUBapqG4zw&portalId=P1,리모컨 우측 상단에 윈드 바이저 조절 아이콘을 보여주는 화면,0021bca549d34ba31e34566ab32e57f5372210413e9432ba8a7f7119d34011e3,108027,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
10_원천이미지_raw/01_직접제공_승인후보/lg_official_support_crawled_round2/round2_020_CkyOpGvLWvtv5ow6wOQpBQ.jpg,downloaded,https://www.lge.co.kr/support/video-tutorials-1423727117502,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=CkyOpGvLWvtv5ow6wOQpBQ&portalId=P1,에어컨 윈드 바이저가 간접풍과 직접풍 설정에 따라 각도가 바뀌는 화면,67c5a9a4c261a79f7385104ea4859c695139685b81d1b07e43724d56f6612be3,71472,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
10_원천이미지_raw/01_직접제공_승인후보/lg_official_support_crawled_round2/round2_021_Zup11YvKSYPc9W1OBnFcOw.jpg,downloaded,https://www.lge.co.kr/support/video-tutorials-1423727117502,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=Zup11YvKSYPc9W1OBnFcOw&portalId=P1,"천장형 에어컨 디럭스 리모컨의 바람 맞춤, 바람 선택 버튼의 위치를 알려주는 모습",add9ad4e659b190bc35021625792d64109997907ea2a69bded221b54e23637f3,82269,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
10_원천이미지_raw/01_직접제공_승인후보/lg_official_support_crawled_round2/round2_022_fYPSsX4FoHZEfKyQ3SOdA.jpg,downloaded,https://www.lge.co.kr/support/video-tutorials-1423727117502,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=fYPSsX4FoHZEfKyQ3SOdA&portalId=P1,천장형 에어컨 베이직 리모컨의 바람 선택 버튼의 위치를 알려주는 모습,91a0fcbd36cc34b4f4e92f8830592c7c37250e79a26a5f071e586e04809e29e5,48802,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
10_원천이미지_raw/01_직접제공_승인후보/lg_official_support_crawled_round2/round2_023_iccySP8GlX8Z4KZ9T1WxpQ.jpg,downloaded,https://www.lge.co.kr/support/video-tutorials-20151623029683,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=iccySP8GlX8Z4KZ9T1WxpQ&portalId=P1,필터 바로 아래쪽에 위치하는 필터 클린봇의 모습,019cd67673e086f8507bf221a3cc656b68aedd6b831056281fa2704b4c4dc6e1,100420,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
10_원천이미지_raw/01_직접제공_승인후보/lg_official_support_crawled_round2/round2_024_ysTXRgX7eaOwDySdn0FA.jpg,downloaded,https://www.lge.co.kr/support/video-tutorials-20151623029683,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=ysTXRgX7eaOwDySdn0FA&portalId=P1,1. 설정 선택 2. 청정 관리 선택 3. 클린봇 자동 선택 4. 켜기 선택 * 필터 클린봇 설정 시 Display : 클린봇 자동시작 설정하였습니다.,028df12214a7f064a97f242f7cbfabae1c6cfea17961e28a5fbde350944154a8,110350,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
10_원천이미지_raw/01_직접제공_승인후보/lg_official_support_crawled_round2/round2_025_moDeEjmrpSIaB4OmyY5IA.jpg,downloaded,https://www.lge.co.kr/support/video-tutorials-20151623029683,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=moDeEjmrpSIaB4OmyY5IA&portalId=P1,1. 등록된 ‘22년 스탠드 에어컨’을 선택해 주세요. 2. ‘청정 관리’를 선택해 주세요.,f95869e86083895a5da88771444c2ced2e0fd2aa71ab5f082b011b0049ebb441,97981,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
10_원천이미지_raw/01_직접제공_승인후보/lg_official_support_crawled_round2/round2_026_NnoFJGf1be2o3D1140DcQ.jpg,downloaded,https://www.lge.co.kr/support/video-tutorials-20151623029683,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=NnoFJGf1be2o3D1140DcQ&portalId=P1,3. ‘필터 클린봇’을 선택해 주세요. 4. ‘청소 시작’을 선택해 주세요.,fc9f43a4bb0cf07582f9c916a7607978575e3f0ea746e5c05500067fcf3aa19c,89690,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
10_원천이미지_raw/01_직접제공_승인후보/lg_official_support_crawled_round2/round2_027_Whkr8wwz01tmCUAxMOmvw.jpg,downloaded,https://www.lge.co.kr/support/video-tutorials-20151623029683,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=Whkr8wwz01tmCUAxMOmvw&portalId=P1,필터클린봇 운전 : 필터클린봇 동작중입니다. 중단하려면 OFF로 설정해주세요. / 필터클린봇 운전 : 필터청소가 완료되었습니다.,c00c7329c0325182da1e134174e33b889240015445e7412a58089bd447c0ad96,67598,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
10_원천이미지_raw/01_직접제공_승인후보/lg_official_support_crawled_round2/round2_028_GiQ1FRe8evY1Q5X7yxUA.jpg,downloaded,https://www.lge.co.kr/support/video-tutorials-20151623029683,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=GiQ1FRe8evY1Q5X7yxUA&portalId=P1,1. 먼지통 분리 2. 먼지통 덮게 분리 3. 먼지통 필터 제거 4. 먼지통 청소 5. 먼지통 건조,224ec5b85b3715de1e43d89bf462757d996b5a2dae0cfe0f64aaf56a915d75aa,140560,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
,duplicate_existing_sha,https://www.lge.co.kr/support/video-tutorials-20151623029683,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=CYfUaCPKDZkbFewB3OjoAA&portalId=P1),,6ec370cd2664ea7c86805f3eabf28d189bb563675b4fad4ff1c5628a1559542f,5142,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
,duplicate_existing_sha,https://www.lge.co.kr/support/video-tutorials-20151623029683,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=81CJtgOoS8EBzjcpk4oCvA&portalId=P1),,9d3ef65bbd7649e6ddf7271c35db4b3d702805892511d4d99536de48b1a386d3,16062,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
,duplicate_existing_sha,https://www.lge.co.kr/support/video-tutorials-20151623029683,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=e6Br68S0ipa4zVZ3ZhqQ&portalId=P1);background-size:100%},,5f56a2d02dd7e0be50edaa9234628db2c16ab2f902abbb159e7294b5ac57ab31,8183,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
,duplicate_existing_sha,https://www.lge.co.kr/support/video-tutorials-20151623029683,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=cSrRVKKz6eHJNHzIRgzWA&portalId=P1)},,9fb6715d09f4df55622a8e54ce18c14b269427f9cba3ffa68dab3fc2592f04bd,7409,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
10_원천이미지_raw/01_직접제공_승인후보/lg_official_support_crawled_round2/round2_033_1LKxgclhHWvKxN7aMUkPyg.jpg,downloaded,https://www.lge.co.kr/support/video-tutorials-20151623029683,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=1LKxgclhHWvKxN7aMUkPyg&portalId=P1),,5c79930390f9766c51d5b72ca0dc6172ac035e50881adcd6047798c0138251e5,25439,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
,duplicate_existing_sha,https://www.lge.co.kr/support/video-tutorials-20151623029683,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=Xw5rvb0UTyjfo1LwHfIJ7w&portalId=P1),,262a4585f3c94f14cd26fd92f4d74f6e221d03b599d8fc039d6ef9a08ee71eee,17912,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
10_원천이미지_raw/01_직접제공_승인후보/lg_official_support_crawled_round2/round2_035_vzpR0zkwUR2ssE63JnnxQ.jpg,downloaded,https://www.lge.co.kr/support/video-tutorials-20150675209505,https://gscs.lge.com/gscs/support/fileupload/downloadFile.do?fileId=vzpR0zkwUR2ssE63JnnxQ&portalId=P1,창문을 열고 벽걸이 에어컨의 송풍 모드를 사용하는 모습,294877769dbcd0b51927efbf480a22d85ecc7b3cef54139096a975275aee9297,403703,lg_official_support_public_page_round2,official_public_support_candidate_not_explicit_training_license,filter,LG official support image round2 candidate; verify visual relevance before Roboflow labeling
