candidate_relative_path,candidate_index,source_page,url,alt,sha256,bytes,source_type,license_status,appliance_form,target_class,label_status,visual_review_status,notes
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_011.jpg,11,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/qmqpQBcHJlAZ6A2J.large,"Desmontaje de Carcasa Aire acondicionado LG modelo antiguo 2006: paso 2, imagen 1 de 2",3b49fedc5b1d9a6be4bdddae4ebe0ed7a74091959a9736c60057e558bd9a6091,78231,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_012.jpg,12,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/w3aiCXKAtoAkqnmr.medium,"Desmontaje de Carcasa Aire acondicionado LG modelo antiguo 2006: paso 2, imagen 2 de 2",5b728b8f3b1fa5294aad40c8b9392193f11b786b5223e59621577de127643ca9,45892,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_013.jpg,13,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/w3aiCXKAtoAkqnmr.large,"Desmontaje de Carcasa Aire acondicionado LG modelo antiguo 2006: paso 2, imagen 2 de 2",52af3b9659d9922e9fd2ca7722f34017b9f247368c9d4d6dc1fb6156c68efa92,72825,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_014.jpg,14,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/qmqpQBcHJlAZ6A2J.200x150,,940d7007c8d2d8abbeb4132b764d9a9adba0056e74e8e5043e126988c4cb6a6b,7933,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_015.jpg,15,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/w3aiCXKAtoAkqnmr.200x150,,e8f7e0f1025a0bae63c18d0d7d8f73c761dbb42cedaec8c07c60686db5d19ccf,8709,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_016.jpg,16,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/NT4dyrZHgJY4NjC2.medium,"Desmontaje de Carcasa Aire acondicionado LG modelo antiguo 2006: paso 3, imagen 1 de 2",ac105c1d0997f4eea6f0fcd1f68c0291956273516d9edca0cfb47fc838216010,51506,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_017.jpg,17,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/NT4dyrZHgJY4NjC2.large,"Desmontaje de Carcasa Aire acondicionado LG modelo antiguo 2006: paso 3, imagen 1 de 2",2cb78b21b68991a12a4d2a32109a2136438c47dcee4f8fdecea19cf99c760ab5,84562,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_018.jpg,18,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/rPZSpupll4eML2Yl.medium,"Desmontaje de Carcasa Aire acondicionado LG modelo antiguo 2006: paso 3, imagen 2 de 2",d79e062347dc527bd56817b308b8e3114c307a85d49903dc9b348b1a4ed99b43,47137,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_019.jpg,19,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/rPZSpupll4eML2Yl.large,"Desmontaje de Carcasa Aire acondicionado LG modelo antiguo 2006: paso 3, imagen 2 de 2",fcb3b6a569c2b9ba37c833a0a1b267cb423265efde59b513debdeed9ab754861,83244,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_020.jpg,20,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/NT4dyrZHgJY4NjC2.200x150,,2151ea59f7e1c805096cd3d939498ce72f0fec9b7dfc23742aecefd32ee1fbcb,7925,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_021.jpg,21,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/rPZSpupll4eML2Yl.200x150,,5d72b064647dfc9b0051fd7d60d06f282d3a760f3d777463b8f12c3eb1d10207,7384,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_022.jpg,22,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/AF4PbaYgBVNuFUeD.medium,"Desmontaje de Carcasa Aire acondicionado LG modelo antiguo 2006: paso 4, imagen 1 de 1",397d5454c391a7bc81b1550b6b8f0fd20c4b920ff38c689785b7e1ff28771575,37325,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_023.jpg,23,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/AF4PbaYgBVNuFUeD.large,"Desmontaje de Carcasa Aire acondicionado LG modelo antiguo 2006: paso 4, imagen 1 de 1",9925bebbe9b672c7ea7cece60efdda2ce136ba71d03d39cb955b55ec55ba488f,59863,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_024.jpg,24,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/CVDZBAam6DLGB5Tw.medium,"Desmontaje de Carcasa Aire acondicionado LG modelo antiguo 2006: paso 5, imagen 1 de 2",0405333cc6a7d6e4be00071dbfc6309f3975cbc5b113746ab0983bd3a5937685,35651,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_025.jpg,25,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/CVDZBAam6DLGB5Tw.large,"Desmontaje de Carcasa Aire acondicionado LG modelo antiguo 2006: paso 5, imagen 1 de 2",9b620a7c4f4b990a62d074b6dff1f625dde3f1b92d3c4f886d5316d467431120,56383,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_026.jpg,26,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/4HAeIAnCY5gkWRQs.medium,"Desmontaje de Carcasa Aire acondicionado LG modelo antiguo 2006: paso 5, imagen 2 de 2",7d91b7ffcd3421e0b08c2232c2b3b4c64f40efdf208945563e7655d4eef55914,44695,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_027.jpg,27,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/4HAeIAnCY5gkWRQs.large,"Desmontaje de Carcasa Aire acondicionado LG modelo antiguo 2006: paso 5, imagen 2 de 2",7386abf1907dbe34c7c06d68474cf5c4460ae2d94678e74acb103288e70aea6c,71255,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_028.jpg,28,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/CVDZBAam6DLGB5Tw.200x150,,5a84568fd3c9232e0eb06395eab2728933cedfda8b8d8c07ea96199cebb28ea1,7185,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_029.jpg,29,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/4HAeIAnCY5gkWRQs.200x150,,e30deb485da67f584c5b51fbf1fd5b23018b94d266ce91cf8020697d73ff820b,8644,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_030.jpg,30,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/nYuIgNIYwBM42UPV.medium,"Desmontaje de Carcasa Aire acondicionado LG modelo antiguo 2006: paso 6, imagen 1 de 2",3e6e8ea6a089eb117f4445aa967be715f1b801b29a3f3ed37099a7dabe7d8248,30367,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_031.jpg,31,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/nYuIgNIYwBM42UPV.large,"Desmontaje de Carcasa Aire acondicionado LG modelo antiguo 2006: paso 6, imagen 1 de 2",1940efb242812b133282fa8b1e6b85caff9c9b8c11790beb7e28865ab5dd4c19,48991,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_032.jpg,32,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/YCIEO1xD2DdDAsLQ.medium,"Desmontaje de Carcasa Aire acondicionado LG modelo antiguo 2006: paso 6, imagen 2 de 2",d98deceb767e712390d528b1cf007113f82476e9f1c91a4579de6cd80023114d,28524,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_033.jpg,33,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/YCIEO1xD2DdDAsLQ.large,"Desmontaje de Carcasa Aire acondicionado LG modelo antiguo 2006: paso 6, imagen 2 de 2",141e57a24a67ac343dcedc4098eef8445355040134f9dd2e13d29ad65f772e7b,45009,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_034.jpg,34,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/nYuIgNIYwBM42UPV.200x150,,14d0cb4f5e2d054dd7f3eb478d9c581e1265d9e2b17d34ad3e4b03f1b514534b,5650,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
10_원천이미지_raw/20_학습후보/lg_wall_mounted_filter_real_photo_candidates/wall_filter_candidate_035.jpg,35,https://es.ifixit.com/Gu%C3%ADa/Desmontaje%2Bde%2BCarcasa%2BAire%2Bacondicionado%2BLG%2Bmodelo%2Bantiguo%2B2006/176396,https://guide-images.cdn.ifixit.com/igi/YCIEO1xD2DdDAsLQ.200x150,,6ef573b974edf2de4c04f4564e9067a912b4fa5c752f6e1bb066ca72cfceda43,5439,existing_round3_wall_mounted_actual_photo_candidate,ifixit_public_guide_verify_license_before_training,wall_mounted,filter,needs_human_filter_bbox_labeling,candidate_wall_mounted_photo_review_needed,Copied from prior round3 contact-sheet wall-mounted actual-photo range; remove if filter is not visible.
